Tenure_Years,Total_Amount,total_renewal_score_new,sustainability_score,anchoring_score,Current_Anchorings,Call_Direction,Renewal_Impact_Due_to_Price_Increase,Band,prospect_outcome,score_per_tenure,is_low_tenure,score_category,label,churn_probability,prediction
5,499.0,40.5,8.0,8.5,1,OUT_BOUND,No,Band B,0,6.75,0,Medium,0,0.60766596,1
6,499.0,42.0,8.0,8.5,1,OUT_BOUND,No,Band B,1,6.0,0,Medium,1,0.6203863,1
5,499.0,41.5,8.0,8.5,1,OUT_BOUND,No,Band B,1,6.916666666666667,0,Medium,1,0.6368427,1
10,499.0,43.0,9.0,8.5,1,OUT_BOUND,No,Band B,0,3.909090909090909,0,Medium,0,0.3761607,0
10,499.0,44.5,9.5,8.5,1,OUT_BOUND,No,Band B,0,4.045454545454546,0,Medium,0,0.43938217,0
7,499.0,41.0,8.0,8.5,1,OUT_BOUND,Yes,Band B,0,5.125,0,Medium,0,0.67912924,1
7,449.0,42.0,8.0,8.5,1,OUT_BOUND,No,Band B,1,5.25,0,Medium,1,0.72573686,1
2,349.0,40.0,8.0,8.5,1,OUT_BOUND,No,Band B,1,13.333333333333334,1,Medium,1,0.9932742,1
8,349.0,42.0,8.0,8.5,1,OUT_BOUND,Yes,Band B,1,4.666666666666667,0,Medium,1,0.9737047,1
4,449.0,41.5,8.0,8.5,1,OUT_BOUND,No,Band B,1,8.3,0,Medium,1,0.6338588,1
3,369.0,41.0,8.0,8.5,1,OUT_BOUND,No,Band B,1,10.25,1,Medium,1,0.9348647,1
11,349.0,44.0,9.0,8.5,1,OUT_BOUND,No,Band B,1,3.6666666666666665,0,Medium,1,0.9905517,1
6,449.0,44.0,9.0,8.5,1,OUT_BOUND,No,Band B,0,6.285714285714286,0,Medium,0,0.3137811,0
8,524.0,42.0,8.0,8.5,1,OUT_BOUND,No,Band B,1,4.666666666666667,0,Medium,1,0.19217849,0
2,539.0,40.0,8.0,8.5,1,IN_BOUND,No,Band B,0,13.333333333333334,1,Medium,0,0.56296664,1
8,531.0,42.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,4.666666666666667,0,Medium,0,0.3590209,0
9,469.0,43.0,8.0,8.5,1,OUT_BOUND,Yes,Band B,0,4.3,0,Medium,0,0.5427036,1
6,449.0,43.0,8.0,8.5,1,OUT_BOUND,No,Band B,1,6.142857142857143,0,Medium,1,0.6472943,1
16,531.0,43.0,8.0,8.5,1,IN_BOUND,No,Band B,0,2.5294117647058822,0,Medium,0,0.031874627,0
5,469.0,40.5,8.0,8.5,1,OUT_BOUND,No,Band B,0,6.75,0,Medium,0,0.6397272,1
4,477.0,41.0,9.0,8.5,1,OUT_BOUND,No,Band B,0,8.2,0,Medium,0,0.48655933,0
4,509.0,40.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,8.0,0,Medium,0,0.6642308,1
9,369.0,43.0,8.0,8.5,1,IN_BOUND,No,Band A,0,4.3,0,Medium,0,0.12234695,0
2,249.0,40.0,8.0,8.5,1,OUT_BOUND,No,Band A,1,13.333333333333334,1,Medium,1,0.9966035,1
7,309.0,41.0,8.0,8.5,1,OUT_BOUND,No,Band A,1,5.125,0,Medium,1,0.94517344,1
3,355.0,41.0,8.0,8.5,1,IN_BOUND,No,Band A,0,10.25,1,Medium,0,0.039276265,0
8,355.0,42.0,8.0,8.5,1,IN_BOUND,No,Band A,0,4.666666666666667,0,Medium,0,0.12530123,0
2,319.0,41.0,9.0,8.5,1,OUT_BOUND,No,Band A,1,13.666666666666666,1,Medium,1,0.9384125,1
2,249.0,44.0,9.0,8.5,1,OUT_BOUND,No,Band A,1,14.666666666666666,1,Medium,1,0.9815875,1
4,524.0,43.5,8.0,8.5,1,IN_BOUND,No,Band B,0,8.7,0,Medium,0,0.21931444,0
4,531.0,44.5,9.0,8.5,1,IN_BOUND,No,Band B,1,8.9,0,Medium,1,0.2851033,0
3,354.0,43.0,8.0,8.5,1,IN_BOUND,No,Band A,0,10.75,1,Medium,0,0.01618741,0
10,531.0,43.0,8.0,8.5,1,OUT_BOUND,Yes,Band B,0,3.909090909090909,0,Medium,0,0.35376418,0
14,423.0,44.0,8.0,8.5,1,OUT_BOUND,No,Band B,1,2.933333333333333,0,Medium,1,0.8527442,1
9,479.0,43.0,8.0,8.5,1,OUT_BOUND,No,Band B,1,4.3,0,Medium,1,0.43484488,0
8,477.0,43.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,4.777777777777778,0,Medium,0,0.27822962,0
2,439.0,41.0,8.0,8.5,1,OUT_BOUND,No,Band B,1,13.666666666666666,1,Medium,1,0.8220668,1
2,369.0,34.0,9.5,8.5,1,OUT_BOUND,No,Band B,1,11.333333333333334,1,Medium,1,0.9969304,1
2,423.0,43.0,9.5,8.5,1,OUT_BOUND,No,Band B,1,14.333333333333334,1,Medium,1,0.8845268,1
3,531.0,44.5,9.5,8.5,1,OUT_BOUND,No,Band B,0,11.125,1,Medium,0,0.13264541,0
6,449.0,44.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,6.285714285714286,0,Medium,0,0.3175464,0
2,219.0,34.0,9.5,8.5,1,OUT_BOUND,Yes,Band A,1,11.333333333333334,1,Medium,1,0.9967289,1
2,371.0,44.0,9.0,8.5,1,OUT_BOUND,No,Band A,0,14.666666666666666,1,Medium,0,0.27931276,0
11,323.0,42.0,8.0,8.5,1,OUT_BOUND,Yes,Band A,1,3.5,0,Medium,1,0.90799433,1
3,355.0,41.5,8.0,8.5,1,OUT_BOUND,No,Band A,0,10.375,1,Medium,0,0.1431018,0
11,399.0,41.0,8.0,8.5,1,OUT_BOUND,No,Band A,0,3.4166666666666665,0,Medium,0,0.2688184,0
2,399.0,43.5,9.5,8.5,1,OUT_BOUND,No,Band A,0,14.5,1,Medium,0,0.20340738,0
2,399.0,42.0,8.0,8.5,1,IN_BOUND,Yes,Band A,0,14.0,1,Medium,0,0.0932717,0
3,399.0,43.5,9.5,8.5,1,OUT_BOUND,No,Band A,0,10.875,1,Medium,0,0.08081253,0
6,399.0,45.5,9.5,8.5,1,OUT_BOUND,No,Band A,0,6.5,0,Medium,0,0.23706037,0
4,399.0,40.5,8.0,8.5,1,OUT_BOUND,No,Band A,0,8.1,0,Medium,0,0.2814856,0
9,399.0,43.0,8.0,8.5,1,IN_BOUND,No,Band A,0,4.3,0,Medium,0,0.15624376,0
14,399.0,41.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,2.7333333333333334,0,Medium,0,0.643325,1
5,399.0,40.5,8.0,8.5,1,OUT_BOUND,No,Band B,0,6.75,0,Medium,0,0.83842885,1
2,399.0,42.0,8.0,8.5,1,OUT_BOUND,No,Band B,1,14.0,1,Medium,1,0.8988795,1
11,399.0,42.0,8.0,8.5,1,OUT_BOUND,Yes,Band B,1,3.5,0,Medium,1,0.88307893,1
3,399.0,42.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,10.5,1,Medium,0,0.70756036,1
2,399.0,41.0,8.0,8.5,1,Outbound,No,Band A,0,13.666666666666666,1,Medium,0,0.21315895,0
9,399.0,34.0,8.0,8.5,1,OUT_BOUND,Yes,Band B,1,3.4,0,Medium,1,0.9956743,1
3,499.0,43.0,8.0,8.5,1,Outbound,No,Band B,0,10.75,1,Medium,0,0.1547652,0
6,499.0,45.5,9.5,8.5,1,Outbound,Yes,Band B,0,6.5,0,Medium,0,0.12822206,0
5,499.0,43.5,8.0,8.5,1,Outbound,No,Band B,0,7.25,0,Medium,0,0.39363894,0
9,499.0,43.0,8.0,8.5,1,IN_BOUND,No,Band B,0,4.3,0,Medium,0,0.37188578,0
5,449.0,41.5,9.0,8.5,1,OUT_BOUND,No,Band B,0,6.916666666666667,0,Medium,0,0.53174865,1
3,549.0,43.0,8.0,8.5,1,Outbound,No,Band B,0,10.75,1,Medium,0,0.13771342,0
2,349.0,41.0,8.0,8.5,1,OUT_BOUND,No,Band B,1,13.666666666666666,1,Medium,1,0.9931445,1
2,349.0,34.0,8.0,8.5,1,Outbound,No,Band B,1,11.333333333333334,1,Medium,1,0.98927945,1
13,449.0,44.0,8.0,8.5,1,Outbound,No,Band B,0,3.142857142857143,0,Medium,0,0.35688472,0
4,449.0,41.5,8.0,8.5,1,Inbound,No,Band B,0,8.3,0,Medium,0,0.61521906,1
6,349.0,42.0,8.0,8.5,1,OUT_BOUND,Yes,Band B,1,6.0,0,Medium,1,0.98742175,1
3,349.0,43.5,8.0,8.5,1,OUT_BOUND,No,Band B,1,10.875,1,Medium,1,0.9891382,1
6,549.0,34.0,8.0,8.5,1,Inbound,No,Band B,0,4.857142857142857,0,Medium,0,0.28309393,0
3,479.0,44.5,9.0,8.5,1,Outbound,No,Band B,0,11.125,1,Medium,0,0.15415047,0
12,349.0,44.0,9.0,8.5,1,OUT_BOUND,Yes,Band B,1,3.3846153846153846,0,Medium,1,0.98661345,1
12,249.0,42.0,8.0,8.5,1,OUT_BOUND,No,Band A,1,3.230769230769231,0,Medium,1,0.95342445,1
10,309.0,43.0,8.0,8.5,1,Outbound,No,Band A,0,3.909090909090909,0,Medium,0,0.47018045,0
12,339.0,43.0,8.0,8.5,1,Outbound,Yes,Band A,1,3.3076923076923075,0,Medium,1,0.14492261,0
7,199.0,34.0,8.0,8.5,1,Outbound,No,Band A,1,4.25,0,Medium,1,0.99849105,1
5,249.0,42.0,8.0,8.5,1,OUT_BOUND,No,Band A,1,7.0,0,Medium,1,0.9984615,1
10,639.0,43.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,3.909090909090909,0,Medium,0,0.08655566,0
8,639.0,44.0,9.0,8.5,1,OUT_BOUND,No,Band B,0,4.888888888888889,0,Medium,0,0.18663777,0
8,639.0,44.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,4.888888888888889,0,Medium,0,0.20026025,0
4,639.0,42.5,8.0,8.5,1,OUT_BOUND,No,Band B,0,8.5,0,Medium,0,0.22993782,0
2,639.0,44.0,9.0,8.5,1,OUT_BOUND,No,Band B,0,14.666666666666666,1,Medium,0,0.11760922,0
2,639.0,44.0,9.0,8.5,1,OUT_BOUND,No,Band B,0,14.666666666666666,1,Medium,0,0.11760922,0
2,639.0,42.5,9.0,8.5,1,IN_BOUND,No,Band B,1,14.166666666666666,1,Medium,1,0.21472922,0
5,639.0,43.5,8.0,8.5,1,OUT_BOUND,No,Band B,0,7.25,0,Medium,0,0.11084513,0
5,639.0,42.5,8.0,8.5,1,OUT_BOUND,No,Band B,0,7.083333333333333,0,Medium,0,0.21969415,0
10,639.0,43.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,3.909090909090909,0,Medium,0,0.08655566,0
2,639.0,43.5,9.5,8.5,1,OUT_BOUND,No,Band B,0,14.5,1,Medium,0,0.12492351,0
14,639.0,42.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,2.8,0,Medium,0,0.18826509,0
2,639.0,40.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,13.333333333333334,1,Medium,0,0.46370935,0
2,639.0,40.0,8.0,8.5,1,IN_BOUND,No,Band B,0,13.333333333333334,1,Medium,0,0.32709178,0
8,639.0,42.0,8.0,8.5,1,OUT_BOUND,No,Band B,1,4.666666666666667,0,Medium,1,0.42993206,0
7,639.0,42.0,8.0,8.5,1,OUT_BOUND,No,Band B,1,5.25,0,Medium,1,0.3784371,0
5,639.0,41.5,8.0,8.5,1,OUT_BOUND,No,Band B,0,6.916666666666667,0,Medium,0,0.2977257,0
2,639.0,43.0,9.0,8.5,1,OUT_BOUND,No,Band B,0,14.333333333333334,1,Medium,0,0.21094686,0
4,639.0,43.5,9.0,8.5,1,IN_BOUND,No,Band B,0,8.7,0,Medium,0,0.15299793,0
13,599.0,44.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,3.142857142857143,0,Medium,0,0.09038022,0
3,599.0,41.0,8.0,8.5,1,OUT_BOUND,No,Band B,1,10.25,1,Medium,1,0.23306884,0
2,599.0,42.0,8.0,8.5,1,OUT_BOUND,No,Band B,1,14.0,1,Medium,1,0.2823053,0
7,599.0,41.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,5.125,0,Medium,0,0.45783547,0
10,599.0,41.0,8.0,8.5,1,IN_BOUND,No,Band B,0,3.727272727272727,0,Medium,0,0.044808406,0
11,599.0,43.0,9.0,8.5,1,IN_BOUND,No,Band B,0,3.5833333333333335,0,Medium,0,0.0335461,0
7,599.0,44.0,9.0,8.5,1,IN_BOUND,No,Band B,0,5.5,0,Medium,0,0.084010795,0
3,599.0,40.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,10.0,1,Medium,0,0.27694237,0
6,599.0,42.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,6.0,0,Medium,0,0.34076938,0
3,599.0,41.0,8.0,8.5,1,IN_BOUND,No,Band B,0,10.25,1,Medium,0,0.14508724,0
5,599.0,40.5,8.0,8.5,1,OUT_BOUND,Yes,Band B,0,6.75,0,Medium,0,0.2824676,0
4,599.0,43.5,8.0,8.5,1,IN_BOUND,No,Band B,0,8.7,0,Medium,0,0.11716611,0
3,599.0,44.0,9.0,8.5,1,OUT_BOUND,No,Band B,0,11.0,1,Medium,0,0.021928743,0
7,599.0,42.0,8.0,8.5,1,IN_BOUND,No,Band B,0,5.25,0,Medium,0,0.18753049,0
4,599.0,42.0,9.5,8.5,1,OUT_BOUND,No,Band B,0,8.4,0,Medium,0,0.15558769,0
4,599.0,44.5,9.0,8.5,1,OUT_BOUND,No,Band B,0,8.9,0,Medium,0,0.0727624,0
3,599.0,43.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,10.75,1,Medium,0,0.04574477,0
3,599.0,43.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,10.75,1,Medium,0,0.04574477,0
2,599.0,43.0,8.0,8.5,1,IN_BOUND,No,Band B,0,14.333333333333334,1,Medium,0,0.12220166,0
3,599.0,41.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,10.25,1,Medium,0,0.23306884,0
9,599.0,43.0,9.0,8.5,1,OUT_BOUND,No,Band B,0,4.3,0,Medium,0,0.1515874,0
3,599.0,42.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,10.5,1,Medium,0,0.21721412,0
10,599.0,43.0,8.0,8.5,1,IN_BOUND,No,Band B,0,3.909090909090909,0,Medium,0,0.05596755,0
16,599.0,44.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,2.588235294117647,0,Medium,0,0.032824747,0
13,599.0,44.0,9.0,8.5,1,IN_BOUND,No,Band B,1,3.142857142857143,0,Medium,1,0.08342145,0
7,599.0,44.0,9.0,8.5,1,OUT_BOUND,No,Band B,0,5.5,0,Medium,0,0.113270216,0
8,599.0,44.0,8.0,8.5,1,IN_BOUND,No,Band B,0,4.888888888888889,0,Medium,0,0.116393566,0
3,599.0,44.0,9.0,8.5,1,OUT_BOUND,No,Band B,0,11.0,1,Medium,0,0.021928743,0
3,599.0,44.0,9.0,8.5,1,IN_BOUND,No,Band B,0,11.0,1,Medium,0,0.027181944,0
2,599.0,43.5,9.5,8.5,1,OUT_BOUND,No,Band B,0,14.5,1,Medium,0,0.14046314,0
2,599.0,43.0,8.0,8.5,1,OUT_BOUND,No,Band B,1,14.333333333333334,1,Medium,1,0.13646206,0
2,599.0,44.5,9.5,8.5,1,IN_BOUND,No,Band B,0,14.833333333333334,1,Medium,0,0.09589448,0
2,599.0,42.0,9.0,8.5,1,OUT_BOUND,No,Band B,0,14.0,1,Medium,0,0.22154392,0
2,599.0,43.0,8.0,8.5,1,IN_BOUND,No,Band B,0,14.333333333333334,1,Medium,0,0.12220166,0
4,599.0,44.0,9.5,8.5,1,IN_BOUND,No,Band B,0,8.8,0,Medium,0,0.121533334,0
4,599.0,44.0,9.5,8.5,1,IN_BOUND,No,Band B,0,8.8,0,Medium,0,0.121533334,0
6,599.0,44.0,8.0,8.5,1,IN_BOUND,No,Band B,0,6.285714285714286,0,Medium,0,0.10874159,0
5,599.0,42.5,8.0,8.5,1,IN_BOUND,No,Band B,0,7.083333333333333,0,Medium,0,0.16270298,0
4,599.0,45.0,9.5,8.5,1,OUT_BOUND,No,Band B,0,9.0,0,Medium,0,0.042381812,0
5,599.0,43.5,8.0,8.5,1,OUT_BOUND,No,Band B,0,7.25,0,Medium,0,0.11589308,0
6,599.0,44.5,9.5,8.5,1,OUT_BOUND,No,Band B,0,6.357142857142857,0,Medium,0,0.11792421,0
3,599.0,43.0,8.0,8.5,1,Inbound,No,Band B,0,10.75,1,Medium,0,0.019114017,0
14,599.0,44.0,9.0,8.5,1,OUT_BOUND,No,Band B,0,2.933333333333333,0,Medium,0,0.09111473,0
8,599.0,43.0,8.0,8.5,1,Outbound,No,Band B,0,4.777777777777778,0,Medium,0,0.07314029,0
12,599.0,43.0,8.0,8.5,1,Inbound,No,Band B,0,3.3076923076923075,0,Medium,0,0.016816555,0
9,599.0,43.0,8.0,8.5,1,Outbound,No,Band B,0,4.3,0,Medium,0,0.083459355,0
3,599.0,43.5,8.0,8.5,1,Outbound,No,Band B,0,10.875,1,Medium,0,0.10182984,0
3,599.0,43.5,8.0,8.5,1,Outbound,No,Band B,0,10.875,1,Medium,0,0.10182984,0
5,599.0,45.5,9.5,8.5,1,Outbound,No,Band B,0,7.583333333333333,0,Medium,0,0.031547952,0
6,599.0,43.0,8.0,8.5,1,IN_BOUND,No,Band B,0,6.142857142857143,0,Medium,0,0.12999718,0
8,599.0,43.0,8.0,8.5,1,Outbound,No,Band B,0,4.777777777777778,0,Medium,0,0.07314029,0
7,599.0,43.0,8.0,8.5,1,Outbound,No,Band B,0,5.375,0,Medium,0,0.09652829,0
10,599.0,44.0,9.0,8.5,1,Outbound,No,Band B,0,4.0,0,Medium,0,0.15813744,0
7,599.0,43.0,8.0,8.5,1,Outbound,No,Band B,0,5.375,0,Medium,0,0.09652829,0
9,599.0,34.0,8.0,8.5,1,Outbound,No,Band B,0,3.4,0,Medium,0,0.5831845,1
11,599.0,44.5,9.5,8.5,1,IN_BOUND,No,Band B,0,3.7083333333333335,0,Medium,0,0.020361304,0
4,599.0,44.5,9.0,8.5,1,Outbound,No,Band B,0,8.9,0,Medium,0,0.07519329,0
8,599.0,41.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,4.555555555555555,0,Medium,0,0.2612544,0
3,599.0,40.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,10.0,1,Medium,0,0.27694237,0
3,599.0,43.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,10.75,1,Medium,0,0.04574477,0
6,599.0,42.0,9.0,8.5,1,IN_BOUND,No,Band B,1,6.0,0,Medium,1,0.15623581,0
9,599.0,43.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,4.3,0,Medium,0,0.1631648,0
2,599.0,42.0,9.0,8.5,1,OUT_BOUND,No,Band B,0,14.0,1,Medium,0,0.22154392,0
2,599.0,43.5,9.5,8.5,1,OUT_BOUND,No,Band B,0,14.5,1,Medium,0,0.14046314,0
6,599.0,44.0,8.0,8.5,1,OUT_BOUND,No,Band B,1,6.285714285714286,0,Medium,1,0.17332931,0
7,599.0,43.5,9.5,8.5,1,OUT_BOUND,No,Band B,0,5.4375,0,Medium,0,0.094547525,0
2,599.0,44.5,9.5,8.5,1,OUT_BOUND,No,Band B,0,14.833333333333334,1,Medium,0,0.12687102,0
2,599.0,42.0,9.0,8.5,1,OUT_BOUND,No,Band B,0,14.0,1,Medium,0,0.22154392,0
3,599.0,44.5,9.5,8.5,1,IN_BOUND,No,Band B,0,11.125,1,Medium,0,0.04301963,0
3,599.0,43.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,10.75,1,Medium,0,0.04574477,0
7,599.0,44.0,9.0,8.5,1,OUT_BOUND,No,Band B,0,5.5,0,Medium,0,0.113270216,0
6,599.0,45.5,9.5,8.5,1,Outbound,No,Band B,0,6.5,0,Medium,0,0.04526559,0
1,419.0,42.0,8.0,8.5,1,OUT_BOUND,No,Band A,0,21.0,1,Medium,0,0.25245476,0
1,419.0,43.0,9.0,8.5,1,IN_BOUND,No,Band A,0,21.5,1,Medium,0,0.17945842,0
1,399.0,44.0,9.5,8.5,1,OUT_BOUND,No,Band A,0,22.0,1,Medium,0,0.14789778,0
1,299.0,43.5,9.0,8.5,1,OUT_BOUND,No,Band A,1,21.75,1,Medium,1,0.9735293,1
1,504.0,40.5,8.0,8.5,1,OUT_BOUND,No,Band A,0,20.25,1,Medium,0,0.09212529,0
1,489.0,43.5,9.5,8.5,1,OUT_BOUND,No,Band A,0,21.75,1,Medium,0,0.12727495,0
1,489.0,42.5,9.5,8.5,1,OUT_BOUND,No,Band A,1,21.25,1,Medium,1,0.20547566,0
1,489.0,41.0,8.0,8.5,1,OUT_BOUND,No,Band A,0,20.5,1,Medium,0,0.3740668,0
1,489.0,43.5,9.0,8.5,1,OUT_BOUND,No,Band A,0,21.75,1,Medium,0,0.10331977,0
1,489.0,43.0,9.5,8.5,1,IN_BOUND,No,Band A,0,21.5,1,Medium,0,0.12754983,0
1,704.0,39.5,8.0,8.5,1,IN_BOUND,No,Band B,0,19.75,1,Medium,0,0.32847175,0
1,704.0,44.0,9.5,8.5,1,IN_BOUND,No,Band B,0,22.0,1,Medium,0,0.04957763,0
1,704.0,40.5,8.0,8.5,1,IN_BOUND,No,Band B,1,20.25,1,Medium,1,0.22033457,0
1,704.0,43.5,9.0,8.5,1,IN_BOUND,No,Band B,0,21.75,1,Medium,0,0.07279163,0
1,704.0,41.5,8.0,8.5,1,IN_BOUND,No,Band B,0,20.75,1,Medium,0,0.20452328,0
1,704.0,42.5,8.0,8.5,1,IN_BOUND,No,Band B,0,21.25,1,Medium,0,0.107431024,0
1,704.0,41.5,8.0,8.5,1,IN_BOUND,No,Band B,0,20.75,1,Medium,0,0.20452328,0
1,704.0,41.5,9.0,8.5,1,OUT_BOUND,No,Band B,0,20.75,1,Medium,0,0.24057534,0
1,704.0,39.5,8.0,8.5,1,OUT_BOUND,No,Band B,1,19.75,1,Medium,1,0.5182182,1
1,704.0,43.0,9.5,8.5,1,OUT_BOUND,No,Band B,0,21.5,1,Medium,0,0.100561716,0
1,704.0,41.5,8.0,8.5,1,IN_BOUND,No,Band B,0,20.75,1,Medium,0,0.20452328,0
1,554.0,41.0,9.5,8.5,1,OUT_BOUND,No,Band B,0,20.5,1,Medium,0,0.37024608,0
1,534.0,40.5,8.0,8.5,1,IN_BOUND,No,Band B,1,20.25,1,Medium,1,0.52691215,1
1,599.0,43.0,9.5,8.5,1,IN_BOUND,No,Band B,0,21.5,1,Medium,0,0.15709408,0
1,764.0,41.5,8.0,8.5,1,OUT_BOUND,No,Band B,0,20.75,1,Medium,0,0.24411248,0
1,764.0,41.5,8.0,8.5,1,OUT_BOUND,No,Band B,0,20.75,1,Medium,0,0.24411248,0
1,764.0,43.5,9.0,8.5,1,OUT_BOUND,No,Band B,0,21.75,1,Medium,0,0.03769474,0
1,764.0,43.0,9.5,8.5,1,OUT_BOUND,No,Band B,0,21.5,1,Medium,0,0.08444769,0
1,764.0,42.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,21.0,1,Medium,0,0.24052109,0
1,739.0,42.5,8.0,8.5,1,OUT_BOUND,No,Band B,0,21.25,1,Medium,0,0.14828011,0
1,739.0,41.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,20.5,1,Medium,0,0.60285944,1
1,739.0,44.0,9.5,8.5,1,IN_BOUND,No,Band B,0,22.0,1,Medium,0,0.041242063,0
1,739.0,44.0,9.5,8.5,1,IN_BOUND,No,Band B,0,22.0,1,Medium,0,0.041242063,0
1,739.0,44.0,9.5,8.5,1,OUT_BOUND,No,Band B,0,22.0,1,Medium,0,0.030459948,0
1,684.0,44.0,9.5,8.5,1,OUT_BOUND,No,Band B,0,22.0,1,Medium,0,0.043714277,0
1,684.0,44.0,9.5,8.5,1,OUT_BOUND,No,Band B,0,22.0,1,Medium,0,0.043714277,0
1,684.0,44.0,9.5,8.5,1,OUT_BOUND,No,Band B,0,22.0,1,Medium,0,0.043714277,0
1,684.0,44.0,9.5,8.5,1,IN_BOUND,No,Band B,0,22.0,1,Medium,0,0.056723017,0
1,684.0,42.5,9.0,8.5,1,IN_BOUND,No,Band B,0,21.25,1,Medium,0,0.09514825,0
1,684.0,42.5,8.0,8.5,1,OUT_BOUND,No,Band B,0,21.25,1,Medium,0,0.16667849,0
1,684.0,42.0,9.5,8.5,1,IN_BOUND,No,Band B,0,21.0,1,Medium,0,0.1151851,0
1,684.0,41.5,8.0,8.5,1,IN_BOUND,No,Band B,0,20.75,1,Medium,0,0.21986501,0
1,684.0,42.5,9.0,8.5,1,IN_BOUND,No,Band B,0,21.25,1,Medium,0,0.09514825,0
1,684.0,43.5,9.0,8.5,1,IN_BOUND,No,Band B,0,21.75,1,Medium,0,0.07061406,0
1,639.0,41.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,20.5,1,Medium,0,0.5408208,1
1,639.0,41.5,8.0,8.5,1,OUT_BOUND,No,Band B,0,20.75,1,Medium,0,0.3043965,0
1,639.0,42.5,8.0,8.5,1,OUT_BOUND,No,Band B,0,21.25,1,Medium,0,0.2100456,0
1,639.0,41.5,8.0,8.5,1,IN_BOUND,No,Band B,0,20.75,1,Medium,0,0.23860176,0
1,639.0,42.0,8.0,8.5,1,OUT_BOUND,No,Band B,0,21.0,1,Medium,0,0.30172074,0
1,639.0,41.5,8.0,8.5,1,OUT_BOUND,No,Band B,0,20.75,1,Medium,0,0.3043965,0
1,639.0,43.5,9.5,8.5,1,IN_BOUND,No,Band B,1,21.75,1,Medium,1,0.15737578,0
1,639.0,42.5,9.0,8.5,1,OUT_BOUND,No,Band B,0,21.25,1,Medium,0,0.26207268,0
1,639.0,42.5,8.0,8.5,1,OUT_BOUND,No,Band B,0,21.25,1,Medium,0,0.2100456,0
1,599.0,43.0,9.5,8.5,1,OUT_BOUND,No,Band B,0,21.5,1,Medium,0,0.12652594,0
1,599.0,41.5,8.0,8.5,1,OUT_BOUND,No,Band B,0,20.75,1,Medium,0,0.26628584,0
1,599.0,43.0,9.5,8.5,1,IN_BOUND,No,Band B,1,21.5,1,Medium,1,0.15709408,0
1,599.0,41.5,8.0,8.5,1,IN_BOUND,No,Band B,0,20.75,1,Medium,0,0.20847344,0
1,499.0,41.5,9.0,8.5,1,OUT_BOUND,No,Band B,1,20.75,1,Medium,1,0.534651,1
1,549.0,39.5,8.0,8.5,1,OUT_BOUND,No,Band B,0,19.75,1,Medium,0,0.62520343,1
1,539.0,41.5,8.0,8.5,1,IN_BOUND,No,Band B,0,20.75,1,Medium,0,0.64230365,1
1,504.0,41.5,9.0,8.5,1,OUT_BOUND,No,Band B,0,20.75,1,Medium,0,0.53471357,1
1,477.0,41.5,8.0,8.5,1,OUT_BOUND,No,Band B,0,20.75,1,Medium,0,0.72704506,1
1,531.0,42.5,9.0,8.5,1,IN_BOUND,No,Band B,0,21.25,1,Medium,0,0.44975215,0
1,477.0,43.0,9.5,8.5,1,IN_BOUND,No,Band B,0,21.5,1,Medium,0,0.37940285,0
1,449.0,44.0,9.5,8.5,1,OUT_BOUND,No,Band B,0,22.0,1,Medium,0,0.47718886,0
1,549.0,43.5,9.0,8.5,1,IN_BOUND,No,Band B,0,21.75,1,Medium,0,0.484238,0
1,449.0,43.0,9.5,8.5,1,OUT_BOUND,No,Band B,1,21.5,1,Medium,1,0.6474181,1
1,499.0,44.0,9.5,8.5,1,IN_BOUND,No,Band B,0,22.0,1,Medium,0,0.34439537,0
1,450.0,39.5,8.0,8.5,1,OUT_BOUND,No,Band B,1,19.75,1,Medium,1,0.95761997,1
1,449.0,40.5,8.0,8.5,1,OUT_BOUND,No,Band B,0,20.25,1,Medium,0,0.7604819,1
